,Category,Time,PdDistrict,Count,DayOfWeek
22004,VANDALISM,21,TENDERLOIN,3,Saturday
22005,VANDALISM,21,TENDERLOIN,1,Sunday
22006,VANDALISM,21,TENDERLOIN,2,Thursday
22007,VANDALISM,21,TENDERLOIN,5,Tuesday
22008,VANDALISM,21,TENDERLOIN,1,Wednesday
22009,VANDALISM,22,BAYVIEW,14,Friday
22010,VANDALISM,22,BAYVIEW,8,Monday
22011,VANDALISM,22,BAYVIEW,6,Saturday
22012,VANDALISM,22,BAYVIEW,7,Sunday
22013,VANDALISM,22,BAYVIEW,11,Thursday
22014,VANDALISM,22,BAYVIEW,11,Tuesday
22015,VANDALISM,22,BAYVIEW,11,Wednesday
22016,VANDALISM,22,CENTRAL,12,Friday
22017,VANDALISM,22,CENTRAL,8,Monday
22018,VANDALISM,22,CENTRAL,9,Saturday
22019,VANDALISM,22,CENTRAL,14,Sunday
22020,VANDALISM,22,CENTRAL,11,Thursday
22021,VANDALISM,22,CENTRAL,11,Tuesday
22022,VANDALISM,22,CENTRAL,13,Wednesday
22023,VANDALISM,22,INGLESIDE,6,Friday
22024,VANDALISM,22,INGLESIDE,3,Monday
22025,VANDALISM,22,INGLESIDE,9,Saturday
22026,VANDALISM,22,INGLESIDE,9,Sunday
22027,VANDALISM,22,INGLESIDE,7,Thursday
22028,VANDALISM,22,INGLESIDE,5,Tuesday
22029,VANDALISM,22,INGLESIDE,9,Wednesday
22030,VANDALISM,22,MISSION,12,Friday
22031,VANDALISM,22,MISSION,7,Monday
22032,VANDALISM,22,MISSION,7,Saturday
22033,VANDALISM,22,MISSION,9,Sunday
22034,VANDALISM,22,MISSION,4,Thursday
22035,VANDALISM,22,MISSION,10,Tuesday
22036,VANDALISM,22,MISSION,5,Wednesday
22037,VANDALISM,22,NORTHERN,10,Friday
22038,VANDALISM,22,NORTHERN,9,Monday
22039,VANDALISM,22,NORTHERN,12,Saturday
22040,VANDALISM,22,NORTHERN,9,Sunday
22041,VANDALISM,22,NORTHERN,13,Thursday
22042,VANDALISM,22,NORTHERN,11,Tuesday
22043,VANDALISM,22,NORTHERN,8,Wednesday
22044,VANDALISM,22,PARK,8,Friday
22045,VANDALISM,22,PARK,5,Monday
22046,VANDALISM,22,PARK,7,Saturday
22047,VANDALISM,22,PARK,5,Sunday
22048,VANDALISM,22,PARK,7,Thursday
22049,VANDALISM,22,PARK,1,Tuesday
22050,VANDALISM,22,PARK,6,Wednesday
22051,VANDALISM,22,RICHMOND,3,Friday
22052,VANDALISM,22,RICHMOND,8,Monday
22053,VANDALISM,22,RICHMOND,3,Saturday
22054,VANDALISM,22,RICHMOND,3,Sunday
22055,VANDALISM,22,RICHMOND,1,Thursday
22056,VANDALISM,22,RICHMOND,8,Tuesday
22057,VANDALISM,22,RICHMOND,7,Wednesday
22058,VANDALISM,22,SOUTHERN,22,Friday
22059,VANDALISM,22,SOUTHERN,12,Monday
22060,VANDALISM,22,SOUTHERN,24,Saturday
22061,VANDALISM,22,SOUTHERN,11,Sunday
22062,VANDALISM,22,SOUTHERN,8,Thursday
22063,VANDALISM,22,SOUTHERN,4,Tuesday
22064,VANDALISM,22,SOUTHERN,10,Wednesday
22065,VANDALISM,22,TARAVAL,12,Friday
22066,VANDALISM,22,TARAVAL,10,Monday
22067,VANDALISM,22,TARAVAL,6,Saturday
22068,VANDALISM,22,TARAVAL,6,Sunday
22069,VANDALISM,22,TARAVAL,9,Thursday
22070,VANDALISM,22,TARAVAL,4,Tuesday
22071,VANDALISM,22,TARAVAL,3,Wednesday
22072,VANDALISM,22,TENDERLOIN,3,Friday
22073,VANDALISM,22,TENDERLOIN,1,Monday
22074,VANDALISM,22,TENDERLOIN,5,Saturday
22075,VANDALISM,22,TENDERLOIN,4,Sunday
22076,VANDALISM,22,TENDERLOIN,1,Thursday
22077,VANDALISM,22,TENDERLOIN,1,Tuesday
22078,VANDALISM,22,TENDERLOIN,3,Wednesday
22079,VANDALISM,23,BAYVIEW,6,Friday
22080,VANDALISM,23,BAYVIEW,4,Monday
22081,VANDALISM,23,BAYVIEW,7,Saturday
22082,VANDALISM,23,BAYVIEW,5,Sunday
22083,VANDALISM,23,BAYVIEW,4,Thursday
22084,VANDALISM,23,BAYVIEW,9,Tuesday
22085,VANDALISM,23,BAYVIEW,10,Wednesday
22086,VANDALISM,23,CENTRAL,13,Friday
22087,VANDALISM,23,CENTRAL,5,Monday
22088,VANDALISM,23,CENTRAL,8,Saturday
22089,VANDALISM,23,CENTRAL,4,Sunday
22090,VANDALISM,23,CENTRAL,17,Thursday
22091,VANDALISM,23,CENTRAL,7,Tuesday
22092,VANDALISM,23,CENTRAL,11,Wednesday
22093,VANDALISM,23,INGLESIDE,8,Friday
22094,VANDALISM,23,INGLESIDE,5,Monday
22095,VANDALISM,23,INGLESIDE,13,Saturday
22096,VANDALISM,23,INGLESIDE,4,Sunday
22097,VANDALISM,23,INGLESIDE,7,Thursday
22098,VANDALISM,23,INGLESIDE,3,Tuesday
22099,VANDALISM,23,INGLESIDE,6,Wednesday
22100,VANDALISM,23,MISSION,8,Friday
22101,VANDALISM,23,MISSION,9,Monday
22102,VANDALISM,23,MISSION,6,Saturday
22103,VANDALISM,23,MISSION,6,Sunday
22104,VANDALISM,23,MISSION,8,Thursday
22105,VANDALISM,23,MISSION,12,Tuesday
22106,VANDALISM,23,MISSION,5,Wednesday
22107,VANDALISM,23,NORTHERN,20,Friday
22108,VANDALISM,23,NORTHERN,10,Monday
22109,VANDALISM,23,NORTHERN,14,Saturday
22110,VANDALISM,23,NORTHERN,11,Sunday
22111,VANDALISM,23,NORTHERN,13,Thursday
22112,VANDALISM,23,NORTHERN,6,Tuesday
22113,VANDALISM,23,NORTHERN,8,Wednesday
22114,VANDALISM,23,PARK,3,Friday
22115,VANDALISM,23,PARK,4,Monday
22116,VANDALISM,23,PARK,2,Saturday
22117,VANDALISM,23,PARK,4,Sunday
22118,VANDALISM,23,PARK,5,Thursday
22119,VANDALISM,23,PARK,7,Tuesday
22120,VANDALISM,23,PARK,3,Wednesday
22121,VANDALISM,23,RICHMOND,2,Friday
22122,VANDALISM,23,RICHMOND,3,Saturday
22123,VANDALISM,23,RICHMOND,2,Sunday
22124,VANDALISM,23,RICHMOND,3,Thursday
22125,VANDALISM,23,RICHMOND,3,Tuesday
22126,VANDALISM,23,RICHMOND,6,Wednesday
22127,VANDALISM,23,SOUTHERN,18,Friday
22128,VANDALISM,23,SOUTHERN,7,Monday
22129,VANDALISM,23,SOUTHERN,17,Saturday
22130,VANDALISM,23,SOUTHERN,6,Sunday
22131,VANDALISM,23,SOUTHERN,13,Thursday
22132,VANDALISM,23,SOUTHERN,16,Tuesday
22133,VANDALISM,23,SOUTHERN,10,Wednesday
22134,VANDALISM,23,TARAVAL,4,Friday
22135,VANDALISM,23,TARAVAL,5,Monday
22136,VANDALISM,23,TARAVAL,8,Saturday
22137,VANDALISM,23,TARAVAL,5,Sunday
22138,VANDALISM,23,TARAVAL,4,Thursday
22139,VANDALISM,23,TARAVAL,1,Tuesday
22140,VANDALISM,23,TARAVAL,2,Wednesday
22141,VANDALISM,23,TENDERLOIN,4,Friday
22142,VANDALISM,23,TENDERLOIN,4,Saturday
22143,VANDALISM,23,TENDERLOIN,2,Thursday
22144,VANDALISM,23,TENDERLOIN,3,Tuesday
22145,VANDALISM,23,TENDERLOIN,4,Wednesday
22146,VEHICLE THEFT,00,BAYVIEW,7,Friday
22147,VEHICLE THEFT,00,BAYVIEW,2,Monday
22148,VEHICLE THEFT,00,BAYVIEW,7,Saturday
22149,VEHICLE THEFT,00,BAYVIEW,9,Sunday
22150,VEHICLE THEFT,00,BAYVIEW,8,Thursday
22151,VEHICLE THEFT,00,BAYVIEW,5,Tuesday
22152,VEHICLE THEFT,00,CENTRAL,3,Friday
22153,VEHICLE THEFT,00,CENTRAL,1,Saturday
22154,VEHICLE THEFT,00,CENTRAL,3,Sunday
22155,VEHICLE THEFT,00,CENTRAL,2,Thursday
22156,VEHICLE THEFT,00,CENTRAL,5,Tuesday
22157,VEHICLE THEFT,00,CENTRAL,1,Wednesday
22158,VEHICLE THEFT,00,INGLESIDE,1,Friday
22159,VEHICLE THEFT,00,INGLESIDE,5,Monday
22160,VEHICLE THEFT,00,INGLESIDE,4,Saturday
22161,VEHICLE THEFT,00,INGLESIDE,3,Sunday
22162,VEHICLE THEFT,00,INGLESIDE,6,Thursday
22163,VEHICLE THEFT,00,INGLESIDE,9,Tuesday
22164,VEHICLE THEFT,00,INGLESIDE,5,Wednesday
22165,VEHICLE THEFT,00,MISSION,3,Friday
22166,VEHICLE THEFT,00,MISSION,7,Monday
22167,VEHICLE THEFT,00,MISSION,6,Saturday
22168,VEHICLE THEFT,00,MISSION,12,Sunday
22169,VEHICLE THEFT,00,MISSION,7,Thursday
22170,VEHICLE THEFT,00,MISSION,3,Tuesday
22171,VEHICLE THEFT,00,MISSION,5,Wednesday
22172,VEHICLE THEFT,00,NORTHERN,4,Friday
22173,VEHICLE THEFT,00,NORTHERN,1,Monday
22174,VEHICLE THEFT,00,NORTHERN,1,Saturday
22175,VEHICLE THEFT,00,NORTHERN,4,Sunday
22176,VEHICLE THEFT,00,NORTHERN,3,Thursday
22177,VEHICLE THEFT,00,NORTHERN,2,Tuesday
22178,VEHICLE THEFT,00,NORTHERN,1,Wednesday
22179,VEHICLE THEFT,00,PARK,1,Monday
22180,VEHICLE THEFT,00,PARK,4,Saturday
22181,VEHICLE THEFT,00,PARK,7,Sunday
22182,VEHICLE THEFT,00,PARK,2,Thursday
22183,VEHICLE THEFT,00,PARK,1,Tuesday
22184,VEHICLE THEFT,00,RICHMOND,1,Friday
22185,VEHICLE THEFT,00,RICHMOND,6,Monday
22186,VEHICLE THEFT,00,RICHMOND,1,Saturday
22187,VEHICLE THEFT,00,RICHMOND,1,Sunday
22188,VEHICLE THEFT,00,RICHMOND,1,Tuesday
22189,VEHICLE THEFT,00,RICHMOND,1,Wednesday
22190,VEHICLE THEFT,00,SOUTHERN,3,Friday
22191,VEHICLE THEFT,00,SOUTHERN,3,Monday
22192,VEHICLE THEFT,00,SOUTHERN,5,Saturday
22193,VEHICLE THEFT,00,SOUTHERN,5,Sunday
22194,VEHICLE THEFT,00,SOUTHERN,3,Thursday
22195,VEHICLE THEFT,00,SOUTHERN,5,Tuesday
22196,VEHICLE THEFT,00,SOUTHERN,2,Wednesday
22197,VEHICLE THEFT,00,TARAVAL,3,Friday
22198,VEHICLE THEFT,00,TARAVAL,1,Monday
22199,VEHICLE THEFT,00,TARAVAL,4,Saturday
22200,VEHICLE THEFT,00,TARAVAL,2,Sunday
22201,VEHICLE THEFT,00,TARAVAL,1,Thursday
22202,VEHICLE THEFT,00,TARAVAL,4,Tuesday
22203,VEHICLE THEFT,00,TARAVAL,2,Wednesday
22204,VEHICLE THEFT,00,TENDERLOIN,2,Friday
22205,VEHICLE THEFT,00,TENDERLOIN,1,Sunday
22206,VEHICLE THEFT,00,TENDERLOIN,3,Thursday
22207,VEHICLE THEFT,00,TENDERLOIN,2,Wednesday
22208,VEHICLE THEFT,01,BAYVIEW,2,Friday
22209,VEHICLE THEFT,01,BAYVIEW,3,Monday
22210,VEHICLE THEFT,01,BAYVIEW,5,Saturday
22211,VEHICLE THEFT,01,BAYVIEW,4,Sunday
22212,VEHICLE THEFT,01,BAYVIEW,8,Thursday
22213,VEHICLE THEFT,01,BAYVIEW,5,Tuesday
22214,VEHICLE THEFT,01,BAYVIEW,2,Wednesday
22215,VEHICLE THEFT,01,CENTRAL,1,Friday
22216,VEHICLE THEFT,01,CENTRAL,2,Monday
22217,VEHICLE THEFT,01,CENTRAL,2,Saturday
22218,VEHICLE THEFT,01,CENTRAL,2,Sunday
22219,VEHICLE THEFT,01,CENTRAL,8,Wednesday
22220,VEHICLE THEFT,01,INGLESIDE,3,Friday
22221,VEHICLE THEFT,01,INGLESIDE,3,Monday
22222,VEHICLE THEFT,01,INGLESIDE,6,Saturday
22223,VEHICLE THEFT,01,INGLESIDE,3,Sunday
22224,VEHICLE THEFT,01,INGLESIDE,3,Thursday
22225,VEHICLE THEFT,01,INGLESIDE,3,Tuesday
22226,VEHICLE THEFT,01,INGLESIDE,5,Wednesday
22227,VEHICLE THEFT,01,MISSION,9,Friday
22228,VEHICLE THEFT,01,MISSION,2,Monday
22229,VEHICLE THEFT,01,MISSION,5,Saturday
22230,VEHICLE THEFT,01,MISSION,4,Sunday
22231,VEHICLE THEFT,01,MISSION,6,Thursday
22232,VEHICLE THEFT,01,MISSION,3,Tuesday
22233,VEHICLE THEFT,01,MISSION,5,Wednesday
22234,VEHICLE THEFT,01,NORTHERN,2,Friday
22235,VEHICLE THEFT,01,NORTHERN,3,Monday
22236,VEHICLE THEFT,01,NORTHERN,4,Saturday
22237,VEHICLE THEFT,01,NORTHERN,3,Sunday
22238,VEHICLE THEFT,01,NORTHERN,3,Thursday
22239,VEHICLE THEFT,01,NORTHERN,1,Tuesday
22240,VEHICLE THEFT,01,NORTHERN,1,Wednesday
22241,VEHICLE THEFT,01,PARK,1,Friday
22242,VEHICLE THEFT,01,PARK,2,Monday
22243,VEHICLE THEFT,01,PARK,1,Saturday
22244,VEHICLE THEFT,01,PARK,1,Sunday
22245,VEHICLE THEFT,01,PARK,2,Wednesday
22246,VEHICLE THEFT,01,RICHMOND,2,Friday
22247,VEHICLE THEFT,01,RICHMOND,1,Saturday
22248,VEHICLE THEFT,01,RICHMOND,1,Thursday
22249,VEHICLE THEFT,01,RICHMOND,2,Tuesday
22250,VEHICLE THEFT,01,RICHMOND,3,Wednesday
22251,VEHICLE THEFT,01,SOUTHERN,5,Friday
22252,VEHICLE THEFT,01,SOUTHERN,2,Monday
22253,VEHICLE THEFT,01,SOUTHERN,1,Saturday
22254,VEHICLE THEFT,01,SOUTHERN,3,Sunday
22255,VEHICLE THEFT,01,SOUTHERN,4,Tuesday
22256,VEHICLE THEFT,01,TARAVAL,1,Friday
22257,VEHICLE THEFT,01,TARAVAL,2,Monday
22258,VEHICLE THEFT,01,TARAVAL,4,Saturday
22259,VEHICLE THEFT,01,TARAVAL,1,Sunday
22260,VEHICLE THEFT,01,TARAVAL,2,Tuesday
22261,VEHICLE THEFT,01,TARAVAL,2,Wednesday
22262,VEHICLE THEFT,01,TENDERLOIN,1,Friday
22263,VEHICLE THEFT,01,TENDERLOIN,2,Sunday
22264,VEHICLE THEFT,01,TENDERLOIN,2,Tuesday
22265,VEHICLE THEFT,02,BAYVIEW,4,Monday
22266,VEHICLE THEFT,02,BAYVIEW,1,Saturday
22267,VEHICLE THEFT,02,BAYVIEW,2,Sunday
22268,VEHICLE THEFT,02,BAYVIEW,1,Thursday
22269,VEHICLE THEFT,02,BAYVIEW,6,Tuesday
22270,VEHICLE THEFT,02,BAYVIEW,3,Wednesday
22271,VEHICLE THEFT,02,CENTRAL,1,Friday
22272,VEHICLE THEFT,02,CENTRAL,3,Saturday
22273,VEHICLE THEFT,02,CENTRAL,2,Sunday
22274,VEHICLE THEFT,02,CENTRAL,1,Thursday
22275,VEHICLE THEFT,02,CENTRAL,3,Tuesday
22276,VEHICLE THEFT,02,INGLESIDE,1,Friday
22277,VEHICLE THEFT,02,INGLESIDE,2,Monday
22278,VEHICLE THEFT,02,INGLESIDE,3,Saturday
22279,VEHICLE THEFT,02,INGLESIDE,3,Sunday
22280,VEHICLE THEFT,02,INGLESIDE,2,Thursday
22281,VEHICLE THEFT,02,INGLESIDE,2,Tuesday
22282,VEHICLE THEFT,02,INGLESIDE,4,Wednesday
22283,VEHICLE THEFT,02,MISSION,2,Friday
22284,VEHICLE THEFT,02,MISSION,2,Monday
22285,VEHICLE THEFT,02,MISSION,1,Saturday
22286,VEHICLE THEFT,02,MISSION,2,Thursday
22287,VEHICLE THEFT,02,MISSION,3,Tuesday
22288,VEHICLE THEFT,02,NORTHERN,2,Friday
22289,VEHICLE THEFT,02,NORTHERN,3,Monday
22290,VEHICLE THEFT,02,NORTHERN,4,Sunday
22291,VEHICLE THEFT,02,NORTHERN,1,Thursday
22292,VEHICLE THEFT,02,PARK,2,Saturday
22293,VEHICLE THEFT,02,PARK,1,Sunday
22294,VEHICLE THEFT,02,PARK,1,Thursday
22295,VEHICLE THEFT,02,RICHMOND,1,Friday
22296,VEHICLE THEFT,02,RICHMOND,1,Saturday
22297,VEHICLE THEFT,02,RICHMOND,1,Sunday
22298,VEHICLE THEFT,02,RICHMOND,2,Thursday
22299,VEHICLE THEFT,02,RICHMOND,1,Wednesday
22300,VEHICLE THEFT,02,SOUTHERN,2,Friday
22301,VEHICLE THEFT,02,SOUTHERN,2,Monday
22302,VEHICLE THEFT,02,SOUTHERN,2,Saturday
22303,VEHICLE THEFT,02,SOUTHERN,3,Sunday
22304,VEHICLE THEFT,02,SOUTHERN,3,Tuesday
22305,VEHICLE THEFT,02,SOUTHERN,3,Wednesday
22306,VEHICLE THEFT,02,TARAVAL,1,Friday
22307,VEHICLE THEFT,02,TARAVAL,1,Monday
22308,VEHICLE THEFT,02,TARAVAL,3,Saturday
22309,VEHICLE THEFT,02,TARAVAL,2,Sunday
22310,VEHICLE THEFT,02,TARAVAL,1,Thursday
22311,VEHICLE THEFT,02,TARAVAL,2,Tuesday
22312,VEHICLE THEFT,02,TARAVAL,2,Wednesday
22313,VEHICLE THEFT,02,TENDERLOIN,2,Monday
22314,VEHICLE THEFT,02,TENDERLOIN,2,Sunday
22315,VEHICLE THEFT,02,TENDERLOIN,2,Thursday
22316,VEHICLE THEFT,03,BAYVIEW,2,Friday
22317,VEHICLE THEFT,03,BAYVIEW,1,Monday
22318,VEHICLE THEFT,03,BAYVIEW,2,Saturday
22319,VEHICLE THEFT,03,BAYVIEW,2,Sunday
22320,VEHICLE THEFT,03,BAYVIEW,5,Thursday
22321,VEHICLE THEFT,03,BAYVIEW,2,Tuesday
22322,VEHICLE THEFT,03,BAYVIEW,1,Wednesday
22323,VEHICLE THEFT,03,CENTRAL,2,Friday
22324,VEHICLE THEFT,03,CENTRAL,1,Saturday
22325,VEHICLE THEFT,03,INGLESIDE,1,Monday
22326,VEHICLE THEFT,03,INGLESIDE,5,Sunday
22327,VEHICLE THEFT,03,INGLESIDE,1,Wednesday
22328,VEHICLE THEFT,03,MISSION,1,Friday
22329,VEHICLE THEFT,03,MISSION,1,Monday
22330,VEHICLE THEFT,03,MISSION,3,Saturday
22331,VEHICLE THEFT,03,MISSION,3,Sunday
22332,VEHICLE THEFT,03,MISSION,3,Tuesday
22333,VEHICLE THEFT,03,MISSION,3,Wednesday
22334,VEHICLE THEFT,03,NORTHERN,3,Friday
22335,VEHICLE THEFT,03,NORTHERN,2,Sunday
22336,VEHICLE THEFT,03,NORTHERN,2,Thursday
22337,VEHICLE THEFT,03,PARK,1,Friday
22338,VEHICLE THEFT,03,RICHMOND,1,Friday
22339,VEHICLE THEFT,03,RICHMOND,1,Monday
22340,VEHICLE THEFT,03,RICHMOND,1,Tuesday
22341,VEHICLE THEFT,03,RICHMOND,1,Wednesday
22342,VEHICLE THEFT,03,SOUTHERN,1,Friday
22343,VEHICLE THEFT,03,SOUTHERN,1,Monday
22344,VEHICLE THEFT,03,SOUTHERN,3,Saturday
22345,VEHICLE THEFT,03,SOUTHERN,1,Sunday
22346,VEHICLE THEFT,03,SOUTHERN,1,Thursday
22347,VEHICLE THEFT,03,TARAVAL,4,Sunday
22348,VEHICLE THEFT,03,TARAVAL,4,Tuesday
22349,VEHICLE THEFT,03,TARAVAL,1,Wednesday
22350,VEHICLE THEFT,03,TENDERLOIN,1,Saturday
22351,VEHICLE THEFT,03,TENDERLOIN,1,Sunday
22352,VEHICLE THEFT,03,TENDERLOIN,2,Thursday
22353,VEHICLE THEFT,04,BAYVIEW,4,Friday
22354,VEHICLE THEFT,04,BAYVIEW,2,Monday
22355,VEHICLE THEFT,04,BAYVIEW,2,Saturday
22356,VEHICLE THEFT,04,BAYVIEW,1,Thursday
22357,VEHICLE THEFT,04,BAYVIEW,4,Tuesday
22358,VEHICLE THEFT,04,BAYVIEW,3,Wednesday
22359,VEHICLE THEFT,04,CENTRAL,1,Friday
22360,VEHICLE THEFT,04,CENTRAL,2,Thursday
22361,VEHICLE THEFT,04,CENTRAL,1,Tuesday
22362,VEHICLE THEFT,04,CENTRAL,2,Wednesday
22363,VEHICLE THEFT,04,INGLESIDE,3,Monday
22364,VEHICLE THEFT,04,INGLESIDE,1,Saturday
22365,VEHICLE THEFT,04,INGLESIDE,2,Thursday
22366,VEHICLE THEFT,04,INGLESIDE,2,Tuesday
22367,VEHICLE THEFT,04,MISSION,1,Friday
22368,VEHICLE THEFT,04,MISSION,1,Saturday
22369,VEHICLE THEFT,04,MISSION,1,Sunday
22370,VEHICLE THEFT,04,MISSION,1,Tuesday
22371,VEHICLE THEFT,04,MISSION,1,Wednesday
22372,VEHICLE THEFT,04,NORTHERN,1,Monday
22373,VEHICLE THEFT,04,NORTHERN,1,Thursday
22374,VEHICLE THEFT,04,NORTHERN,1,Tuesday
22375,VEHICLE THEFT,04,NORTHERN,1,Wednesday
22376,VEHICLE THEFT,04,RICHMOND,2,Saturday
22377,VEHICLE THEFT,04,RICHMOND,3,Wednesday
22378,VEHICLE THEFT,04,SOUTHERN,2,Monday
22379,VEHICLE THEFT,04,SOUTHERN,1,Saturday
22380,VEHICLE THEFT,04,SOUTHERN,1,Sunday
22381,VEHICLE THEFT,04,SOUTHERN,2,Thursday
22382,VEHICLE THEFT,04,SOUTHERN,2,Wednesday
22383,VEHICLE THEFT,04,TARAVAL,2,Friday
22384,VEHICLE THEFT,04,TARAVAL,2,Saturday
22385,VEHICLE THEFT,04,TENDERLOIN,1,Wednesday
22386,VEHICLE THEFT,05,BAYVIEW,2,Friday
22387,VEHICLE THEFT,05,BAYVIEW,2,Monday
22388,VEHICLE THEFT,05,BAYVIEW,2,Saturday
22389,VEHICLE THEFT,05,BAYVIEW,5,Wednesday
22390,VEHICLE THEFT,05,CENTRAL,5,Saturday
22391,VEHICLE THEFT,05,CENTRAL,2,Thursday
22392,VEHICLE THEFT,05,INGLESIDE,1,Friday
22393,VEHICLE THEFT,05,INGLESIDE,1,Monday
22394,VEHICLE THEFT,05,INGLESIDE,1,Saturday
22395,VEHICLE THEFT,05,INGLESIDE,3,Sunday
22396,VEHICLE THEFT,05,INGLESIDE,3,Thursday
22397,VEHICLE THEFT,05,INGLESIDE,2,Tuesday
22398,VEHICLE THEFT,05,INGLESIDE,2,Wednesday
22399,VEHICLE THEFT,05,MISSION,1,Monday
22400,VEHICLE THEFT,05,MISSION,3,Saturday
22401,VEHICLE THEFT,05,MISSION,2,Thursday
22402,VEHICLE THEFT,05,MISSION,1,Wednesday
22403,VEHICLE THEFT,05,NORTHERN,2,Monday
22404,VEHICLE THEFT,05,NORTHERN,1,Sunday
22405,VEHICLE THEFT,05,NORTHERN,1,Thursday
22406,VEHICLE THEFT,05,NORTHERN,1,Tuesday
22407,VEHICLE THEFT,05,RICHMOND,3,Friday
22408,VEHICLE THEFT,05,RICHMOND,1,Monday
22409,VEHICLE THEFT,05,RICHMOND,1,Tuesday
22410,VEHICLE THEFT,05,RICHMOND,1,Wednesday
22411,VEHICLE THEFT,05,SOUTHERN,2,Friday
22412,VEHICLE THEFT,05,SOUTHERN,2,Monday
22413,VEHICLE THEFT,05,SOUTHERN,1,Saturday
22414,VEHICLE THEFT,05,SOUTHERN,1,Sunday
22415,VEHICLE THEFT,05,SOUTHERN,1,Tuesday
22416,VEHICLE THEFT,05,SOUTHERN,1,Wednesday
22417,VEHICLE THEFT,05,TARAVAL,1,Friday
22418,VEHICLE THEFT,05,TARAVAL,5,Saturday
22419,VEHICLE THEFT,05,TARAVAL,1,Tuesday
22420,VEHICLE THEFT,05,TARAVAL,1,Wednesday
22421,VEHICLE THEFT,05,TENDERLOIN,1,Friday
22422,VEHICLE THEFT,05,TENDERLOIN,1,Monday
22423,VEHICLE THEFT,06,BAYVIEW,6,Friday
22424,VEHICLE THEFT,06,BAYVIEW,8,Monday
22425,VEHICLE THEFT,06,BAYVIEW,2,Saturday
22426,VEHICLE THEFT,06,BAYVIEW,5,Sunday
22427,VEHICLE THEFT,06,BAYVIEW,1,Thursday
22428,VEHICLE THEFT,06,BAYVIEW,8,Tuesday
22429,VEHICLE THEFT,06,BAYVIEW,5,Wednesday
22430,VEHICLE THEFT,06,CENTRAL,2,Friday
22431,VEHICLE THEFT,06,CENTRAL,4,Monday
22432,VEHICLE THEFT,06,CENTRAL,2,Sunday
22433,VEHICLE THEFT,06,CENTRAL,2,Tuesday
22434,VEHICLE THEFT,06,CENTRAL,2,Wednesday
22435,VEHICLE THEFT,06,INGLESIDE,1,Friday
22436,VEHICLE THEFT,06,INGLESIDE,3,Sunday
22437,VEHICLE THEFT,06,INGLESIDE,2,Thursday
22438,VEHICLE THEFT,06,INGLESIDE,1,Tuesday
22439,VEHICLE THEFT,06,INGLESIDE,5,Wednesday
22440,VEHICLE THEFT,06,MISSION,1,Monday
22441,VEHICLE THEFT,06,MISSION,4,Saturday
22442,VEHICLE THEFT,06,MISSION,1,Sunday
22443,VEHICLE THEFT,06,MISSION,4,Thursday
22444,VEHICLE THEFT,06,MISSION,3,Tuesday
22445,VEHICLE THEFT,06,MISSION,2,Wednesday
22446,VEHICLE THEFT,06,NORTHERN,4,Friday
22447,VEHICLE THEFT,06,NORTHERN,1,Monday
22448,VEHICLE THEFT,06,NORTHERN,2,Saturday
22449,VEHICLE THEFT,06,NORTHERN,1,Sunday
22450,VEHICLE THEFT,06,NORTHERN,1,Thursday
22451,VEHICLE THEFT,06,NORTHERN,1,Tuesday
22452,VEHICLE THEFT,06,NORTHERN,1,Wednesday
22453,VEHICLE THEFT,06,PARK,2,Friday
22454,VEHICLE THEFT,06,PARK,2,Monday
22455,VEHICLE THEFT,06,PARK,1,Saturday
22456,VEHICLE THEFT,06,PARK,1,Thursday
22457,VEHICLE THEFT,06,PARK,4,Wednesday
22458,VEHICLE THEFT,06,RICHMOND,1,Friday
22459,VEHICLE THEFT,06,RICHMOND,2,Monday
